Model,Method,Task,Fold,Dimension,Effective_Rank,Embedding_Entropy,Inverse_Squared_Distance,Spectral_Radius,Spectral_Gap,Fiedler_Value,ARI,Silhouette,QCI,MAE
CGCNN,cgcnn_hm,matbench_phonons,4,32,23.03247286675219,3.4272975396449743,0.34437957495425336,32.30381886943219,29.19690075213159,16.737971457641926,0.2806284085813069,0.10372632754184194,1.4246761843315152,62.81674957275391
CGCNN,cgcnn_hm,matbench_dielectric,0,32,23.07631294872972,3.3873634724529635,0.2537334311051482,40.296667003862034,34.88123016257547,23.836205335881072,0.34790831726624105,0.18964009290086242,1.5848701714614188,0.3764285445213318
CGCNN,cgcnn_hm,matbench_dielectric,1,32,20.83539274036815,3.4113385024005742,0.07108192590762213,39.88961378685291,34.65945416465579,26.0549891630013,0.36832710443485533,0.19323739646588173,1.595047991104597,0.4488938748836517
CGCNN,cgcnn_hm,matbench_dielectric,2,32,18.843153496932587,3.3644760734871664,0.058689170232016995,41.34231868714747,34.92964499760828,19.66110626516864,0.28122955688730816,0.16283728138461245,2.3088333223828448,0.5643787980079651
CGCNN,cgcnn_hm,matbench_dielectric,3,32,17.262094261752004,3.3710063804110666,0.0299360678364485,42.76688059716184,36.121046642744766,6.38584093661524,0.2586212214002793,0.21392262583908792,2.861318575616598,0.4551479816436767
CGCNN,cgcnn_hm,matbench_dielectric,4,32,20.73082270859446,3.345124512480159,0.06688189824790922,40.525944165506054,35.670637501030924,20.308021722848423,0.35109680584566666,0.18785157739477817,1.8090696699470368,0.4462446868419647
CGCNN,cgcnn_hm,matbench_log_gvrh,0,32,24.869717576174097,3.4095457397906697,0.266459521494009,42.02066291631385,35.641208069270064,29.23717644884336,0.351942221354675,0.19010428525062362,1.429366457685404,0.0901184454560279
CGCNN,cgcnn_hm,matbench_log_gvrh,1,32,24.75875818343131,3.4260338921509375,0.2531083386920114,42.0598771948777,35.71691403633701,29.067995097179377,0.4635611515614734,0.13055309628149128,1.5100974130875426,0.1001877337694168
CGCNN,cgcnn_hm,matbench_log_gvrh,2,32,24.26948348369389,3.3995060189210813,0.28873792106517,42.072075052417105,34.6365079561944,28.37538016691809,0.36543854931038455,0.21375922136105813,1.645366020366716,0.0954529345035553
CGCNN,cgcnn_hm,matbench_log_gvrh,3,32,24.887096948014733,3.4073103068821537,0.2596944328380143,41.939773643094505,35.089852163542915,32.68995366221177,0.47656786190642686,0.19882933814125156,1.5795163287704022,0.089715652167797
CGCNN,cgcnn_hm,matbench_log_gvrh,4,32,24.671180194005107,3.4106975633949963,0.2741437597505898,41.97540537923326,34.755092401884774,32.019626581993975,0.33545155402794985,0.19486585802330628,1.5699235840802295,0.1015736013650894
CGCNN,cgcnn_hm,matbench_log_kvrh,0,32,24.75189826575253,3.41939730309549,0.2692730040832805,42.20908078757615,35.6981806094457,30.782562417813566,0.3257967190687334,0.20063083539686521,1.7930044695175489,0.0680769085884094
CGCNN,cgcnn_hm,matbench_log_kvrh,1,32,24.50428859429369,3.4044680324968657,0.25445833358954983,42.193434767969435,36.35654920257428,26.97304381602746,0.3031667980431165,0.1786485396367975,1.6737063165186084,0.0768155977129936
CGCNN,cgcnn_hm,matbench_log_kvrh,2,32,24.113067669810725,3.4064801077328286,0.2635699985115211,42.48157686406323,36.153927974948985,28.164751745895135,0.34356015741412904,0.18139463030505792,1.6854863780793372,0.0709826275706291
CGCNN,cgcnn_hm,matbench_log_kvrh,3,32,24.313878709356903,3.402965609768077,0.2392299514377267,42.25584584488911,36.32404465340363,29.406002976029804,0.39013933547695606,0.19178772718979764,1.5920687066855754,0.0738107189536094
CGCNN,cgcnn_hm,matbench_log_kvrh,4,32,24.62143973143735,3.4032009455558723,0.26497237716199123,42.26313779258853,36.332711310272,26.64745511979366,0.5439845164512705,0.192232450365109,1.704669781499406,0.0740114077925682
CGCNN,cgcnn_hm,matbench_perovskites,0,32,23.76125030381608,3.4164493697370375,0.23928800907150893,28.138437281319803,25.641510678896452,19.22319690737897,0.24817300783372181,0.1580226611403623,1.6239295330389043,0.0495476648211479
CGCNN,cgcnn_hm,matbench_perovskites,1,32,23.344600915625616,3.394593150776387,0.254865844808984,28.230549673484955,25.604857769305973,19.25673853398502,0.21224476555735491,0.14875001940317972,1.5572104300447387,0.0476473048329353
CGCNN,cgcnn_hm,matbench_perovskites,2,32,23.47917370025631,3.4074319188067745,0.26039578729996,28.31443096537617,25.60062716187702,18.145376620507918,0.274594359357305,0.1633428150652967,1.678664860456637,0.0466151684522628
CGCNN,cgcnn_hm,matbench_perovskites,3,32,23.90206284576421,3.4061487342631285,0.23356707434094232,28.393375884520655,25.635287816000485,17.00367692814367,0.2264073834417464,0.139767732002479,2.07285777088301,0.0464304350316524
CGCNN,cgcnn_hm,matbench_perovskites,4,32,23.80692203019633,3.390497872469129,0.24715970443893487,28.355992472927422,25.864724002645218,18.600584884907395,0.29985403017356344,0.16222548315917845,1.8939246106159446,0.0474678054451942
CGCNN,cgcnn_hm,matbench_mp_gap,0,32,24.01226541407599,3.4300495904768207,0.03185854309158734,42.45704326230365,39.29072909364023,31.717821808215298,0.22005595493494925,0.14134935361879827,1.5900016631403235,0.2631641626358032
CGCNN,cgcnn_hm,matbench_mp_gap,1,32,23.296816218726686,3.4261913874734855,0.0359547109900912,42.52282354280967,38.70348388591876,31.78226480209434,0.2873051507426151,0.14907086678734988,1.4484414336609226,0.2607309818267822
CGCNN,cgcnn_hm,matbench_mp_gap,2,32,23.345059808619613,3.435306588542204,0.032467106164180366,42.52601643016019,39.10907157190881,29.94889498523585,0.17446670556960384,0.11725587748729534,1.4335050950555863,0.2616067826747894
CGCNN,cgcnn_hm,matbench_mp_gap,3,32,25.270230846951254,3.4371366607985276,0.03434908550598959,42.240870375280245,38.99053736587328,32.016423321572724,0.2507250520812058,0.11037820222616125,1.3534747994652983,0.2707482874393463
CGCNN,cgcnn_hm,matbench_mp_gap,4,32,24.237710556377035,3.421651982385777,0.03608151538202133,42.4625172804361,38.76720927276152,30.198774652054084,0.2646080227298217,0.12355808611710341,1.3800318372756064,0.2766726016998291
CGCNN,cgcnn_hm,matbench_mp_e_form,0,32,21.91652488435428,3.3572798830286823,0.22092760966388134,42.62441740808672,32.87690037545025,25.689642508936053,0.37873469952573247,0.22326328741943707,1.9784378260971507,0.1076112389564514
CGCNN,cgcnn_hm,matbench_mp_e_form,1,32,22.93943140556242,3.390838991246843,0.2173625771321466,42.57935316683759,33.81233613933947,24.704146225223138,0.2617085074083832,0.23692033104823657,1.784338771538588,0.1038245782256126
CGCNN,cgcnn_hm,matbench_mp_e_form,2,32,22.991798549503347,3.396657011224555,0.2570774578830747,42.506443874357984,33.714879786335146,25.412247571512584,0.33573050239082736,0.22768229023403241,1.841565451631417,0.0901093333959579
CGCNN,cgcnn_hm,matbench_mp_e_form,3,32,22.72581727591138,3.3626996075703612,0.26238711478891313,42.39306097821569,33.17074748105844,28.892643797423773,0.42775492419873645,0.22025078924804048,1.9711524229171486,0.1211792975664138
CGCNN,cgcnn_hm,matbench_mp_e_form,4,32,22.546605276667204,3.4026849798506067,0.2825758757628054,42.471575574697454,33.409882846746015,26.247823399870747,0.35631742619111606,0.18311007822423228,1.7919718040347123,0.0904845893383026
