Model,Method,Task,Fold,Dimension,Effective_Rank,Embedding_Entropy,Inverse_Squared_Distance,Spectral_Radius,Spectral_Gap,Fiedler_Value,ARI,Silhouette,QCI,MAE
MEGNet,megnet_emb,matbench_mp_gap,1,8,7.849529416308365,2.0687541587711986,0.04160687418759954,43.62019944377789,39.414942359930045,20.11387477050661,0.06692083176225788,0.11206788101161519,1.6217809624207293,0.2663636207580566
MEGNet,megnet_emb,matbench_mp_gap,2,8,7.830074362212779,2.0733041695339818,0.03899355062114192,43.337694925615416,38.64869654868126,15.65458359909885,0.09920909473227246,0.09906070311084093,1.615323156089529,0.2610806226730346
MEGNet,megnet_emb,matbench_mp_gap,3,8,7.901603529897923,2.0775964403686347,0.04273587624044761,43.51680930517465,40.01838611542055,18.296498078577773,0.05489480817215742,0.08109597887914002,1.8873174068376466,0.2754223942756653
MEGNet,megnet_emb,matbench_mp_gap,4,8,7.847033895683854,2.072742190963194,0.04045328155152886,43.61778287082791,39.12092716024439,22.29380466942333,0.038405708626700855,0.13407195159271137,1.7384631245588502,0.2725534737110138
MEGNet,megnet_emb,matbench_mp_e_form,0,8,7.8925146260301675,2.073678238677164,0.03768834544335862,42.90749333711545,37.53346478470963,26.664691623140065,0.10724557740041764,0.1252724483451838,2.046519463534009,0.0376448631286621
MEGNet,megnet_emb,matbench_mp_e_form,1,8,7.900371418668353,2.0722800940433483,0.03868800553229933,43.40509035311685,38.73409680728392,21.141129966916502,0.1191477203151149,0.1476158364272207,1.669938838811337,0.037931028753519
MEGNet,megnet_emb,matbench_mp_e_form,2,8,7.8862044722865265,2.062084700709944,0.04025855596112264,43.09879950074275,38.12439347877248,21.046983608356758,0.06587110875792504,0.09268309147198968,1.4650703916372623,0.043242409825325
MEGNet,megnet_emb,matbench_mp_e_form,3,8,7.887767952891619,2.068079422674481,0.043545009891876034,43.510323992132726,38.72194469111901,25.12048004799447,0.12707057807159222,0.11912327260640239,1.8662433071442817,0.0442678891122341
MEGNet,megnet_emb,matbench_mp_e_form,4,8,7.880945594525745,2.073462229132913,0.04117709683572978,43.22353375222374,38.153486930272344,25.219819172163263,0.2664440190608072,0.10882902463486024,1.8104326655464291,0.0356731340289115
MEGNet,megnet_emb,matbench_jdft2d,0,16,15.465107000638568,2.7555516022822846,0.021605171485669608,38.935363447057924,36.46509682961342,25.65147538738893,-0.004420343861632957,0.06390454958308607,1.3482611972591323,39.722747802734375
MEGNet,megnet_emb,matbench_jdft2d,1,16,15.526212524992209,2.7587351164215734,0.02319052229073275,38.49485128557549,36.2273213830854,26.248378715347375,-0.0002982848620432513,0.046866400558303406,1.1517393074615516,57.55757522583008
MEGNet,megnet_emb,matbench_jdft2d,2,16,15.62265864619332,2.763909969821916,0.02059699198468133,38.25583486719525,36.21783391917652,22.569726713007153,0.06014238743734487,0.0495777994711064,1.6628914051302985,76.45894622802734
MEGNet,megnet_emb,matbench_jdft2d,3,16,15.502191478114739,2.761352712157403,0.02000669573065594,37.82664182320678,35.60305945308592,24.67388563715182,0.0202401157855326,0.034601268293245925,1.2461854719001513,48.46316146850586
MEGNet,megnet_emb,matbench_jdft2d,4,16,15.539864104713201,2.759611936093875,0.021605752421484003,38.73354446372813,36.52686886823408,29.532856962765848,0.02824954657918674,0.06483427206792669,1.2684592480540353,52.31320571899414
MEGNet,megnet_emb,matbench_phonons,0,16,15.45376941402882,2.7580798681181022,0.021343114221464562,31.619295621128522,30.00407947262607,19.07768153775932,0.007193783614064616,0.026067037898686838,1.3274121275237902,34.53242874145508
